id,created_at,user_id,content_id,content_type,progress_completed,progress_total,updated_at
b8ad5979-3277-467e-b200-0aff8ef3b7ce,2025-10-05 09:42:52.7+00,65fdb297-c8b5-44e5-835e-c0bd693706ed,701daffb-6b59-4b3d-a957-27cc4ecf302a,summary,19,1073,2025-10-05 09:42:52.7
b8b11220-f5ba-43fb-ac31-7aaebc40a3f5,2025-10-19 13:28:35.842+00,9bf70392-e535-413e-bc89-2336dbcada14,b2678c2e-0855-4a7b-810c-6bb043a69d3d,byte,188,188,2025-10-19 13:31:24.942
b93fd25a-3f91-4f2d-8967-16da204a69d6,2025-09-27 15:44:01.862+00,0f63e24b-b5c7-44a1-8546-c816391c02a6,b2678c2e-0855-4a7b-810c-6bb043a69d3d,byte,188,188,2025-09-27 15:44:01.862
b96a752a-6122-4f5a-878c-c8ef3af860e4,2025-10-19 12:42:17.87+00,34324cb0-d4c6-46e0-9a81-9f03ee15f2d6,75330c56-6a68-4531-b25e-fa9f765b75a3,byte,141,141,2025-10-19 12:42:17.87
b96eedea-106e-42de-a25e-0b480a8f8161,2025-10-03 09:22:39.776+00,e1aa549c-5564-45e8-b22e-d93231073375,8b9325d4-5472-4dcc-8bb6-4c5cc9074280,byte,126,126,2025-10-03 09:22:39.776
b971292e-0e39-433c-bd3a-8ee8ef595648,2025-10-21 13:41:31.358+00,f99b5c48-caa1-42d4-b37b-3f9cb7cca1ac,f66dfb0e-ffbe-4358-bacd-f76657ef15ca,byte,114,117,2025-10-21 13:43:26.234
b983f597-8683-4df9-ac3d-8b95e6e31bac,2025-10-05 18:50:35.017+00,5e2234d2-f90e-446c-a448-7c8eddb2f6d3,2b596717-2692-44b6-a768-5339499c4490,summary,139,1061,2025-10-05 18:52:35.128
b9aed9af-b2c1-4f27-a6b3-b96e62895390,2025-10-18 00:10:44.717+00,869c6912-1df9-48dc-9f1a-1ae717c3ee98,2b596717-2692-44b6-a768-5339499c4490,summary,0,0,2025-10-18 00:10:44.717
b9e29beb-3124-412e-9d55-6a7724e427fc,2025-10-07 06:04:55.661+00,5927df56-ab92-497e-b857-68fb5c761269,2610c709-8108-4e18-aca5-a71b6e8e9fc3,summary,39,1199,2025-10-07 06:05:15.671
b9eebcec-7bda-4578-b613-845ba8f2fe6a,2025-10-12 22:04:06.772+00,e94fe0be-b3d3-481c-ad36-a78275888e1d,a1c8d32b-6a00-4426-866a-4f25cbcf7d50,byte,149,149,2025-10-12 22:06:16.508
ba160796-2137-40a1-bb09-fb6c0382ab45,2025-10-03 15:32:41.635+00,013cce30-6c30-45c9-9be2-0b965213ee58,2b596717-2692-44b6-a768-5339499c4490,summary,151,1061,2025-10-03 15:34:32.793
ba248e04-2458-48e9-8ad3-c5d987bc8c00,2025-10-20 22:47:40.016+00,22c5d433-0439-4221-84be-2acdfa91a2a2,b2678c2e-0855-4a7b-810c-6bb043a69d3d,byte,79,188,2025-10-20 22:48:39.995
ba289736-2390-473a-ba04-5e8293264efa,2025-10-02 19:48:31.519+00,c34131ce-8b1c-41c3-8a6d-eeca5865f693,2b596717-2692-44b6-a768-5339499c4490,summary,1063,1061,2025-10-02 19:48:32.935
ba60c7e1-86a7-4e91-8769-f3a1151955a3,2025-10-19 23:57:44.691+00,eb46e401-8bb4-436a-8d8c-7ea7ad255624,43a719d1-b700-44c8-8176-695050ce0287,summary,279,1287,2025-10-20 00:02:04.637
bac2a232-9d24-48f1-8217-204186b1c7d9,2025-10-02 21:57:04.339+00,044bbb1c-90e7-4f77-97a7-720dc2dcb955,813d0f70-dbd4-4771-abe9-6abdb7dc78d0,journey,69,69,2025-10-02 21:57:04.339
bbc05f2c-12b2-4310-bb37-19f9e84cb384,2025-10-03 21:08:06.588+00,be8f50d8-b5da-45a8-bfef-bbb459a1ca34,e42e49c0-36e1-4bee-995a-8007ef4c1a65,summary,1296,1296,2025-10-04 02:22:53.865
bbf78e51-f760-4aa2-ac2c-a5f95bc69af0,2025-10-03 20:30:50.993+00,eede160d-6afb-425c-9504-58e23132d5dd,2e058380-90ad-412b-9887-52149e8bc2ae,byte,143,143,2025-10-03 20:30:50.993
bc66f025-9899-47fe-84cb-3ea324ff0fae,2025-10-02 19:20:15.45+00,0b9da81b-9147-48b0-92b0-41d4a835dd2a,77f3e47f-acf5-4934-b421-d21a394d90d7,byte,125,125,2025-10-02 19:22:38.938
bc91a217-c1f1-40b6-a986-ea9b602e4379,2025-10-03 12:56:41.423+00,bc60c7e3-3c0a-429d-85fb-a9eea160f52e,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,1179,1179,2025-10-03 12:56:41.423
bce8cbe3-4721-44d4-ae6c-55939d3aabae,2025-10-19 17:56:50.387+00,c620ae18-b997-40d2-ba66-919fe318f73c,2b596717-2692-44b6-a768-5339499c4490,summary,739,1061,2025-10-19 18:08:50.284
bd36fc02-d13e-441e-a881-96a4b9fcb747,2025-10-05 20:58:29.694+00,cc2f6c21-3c46-434f-89e0-c865b4974330,b2678c2e-0855-4a7b-810c-6bb043a69d3d,byte,188,188,2025-10-05 21:01:18.603
bd496c1c-a874-4e69-940f-be984c29fe21,2025-10-02 10:58:39.65+00,c9324c15-0fbb-4e75-bdbb-3b5961ceff1f,701daffb-6b59-4b3d-a957-27cc4ecf302a,summary,214,1073,2025-10-02 11:03:09.287
bd661d31-daef-4891-a3bf-9f6e5dfb08d2,2025-10-09 07:32:05.458+00,0840bc13-e9a5-4e91-8726-24972407ac30,43a719d1-b700-44c8-8176-695050ce0287,summary,1269,1269,2025-10-09 07:32:05.458
bd6ab60a-ca17-4cfb-abab-0082af583f9e,2025-10-22 00:22:05.23+00,8c747703-58b8-4d50-a85c-749acad2aa98,2610c709-8108-4e18-aca5-a71b6e8e9fc3,summary,1199,1199,2025-10-22 00:41:46.273
bd849ae1-4651-4f67-9653-cbe37fae3b0f,2025-09-30 06:58:31.948+00,23754c63-f983-4850-9a50-e2fa245a0e00,77f3e47f-acf5-4934-b421-d21a394d90d7,byte,125,125,2025-09-30 06:58:31.948
bd98460a-1bc8-4ab3-9414-2f7e326a4962,2025-10-22 21:40:58.795+00,dcf95cb1-fc75-4dbd-b523-c574f2c57deb,f7117c2e-bf2f-450d-be9d-728c40d6a826,journey,77,77,2025-10-22 21:40:58.795
bd9dfcf3-5bcb-4f1a-9e20-27df1f3f83a4,2025-10-05 15:25:26.183+00,f26f69d5-54ac-4c19-9b78-c0679fc728d3,43a719d1-b700-44c8-8176-695050ce0287,summary,299,1287,2025-10-05 15:30:06.122
bde6bea4-1158-403a-bb19-7c8d88154107,2025-09-28 13:41:14.379+00,570f9bb1-f65d-4679-ad00-e2fb1f5b9ec8,d2740fc2-7a70-45bc-9b0d-a9a517062b62,byte,142,142,2025-09-28 13:41:14.379
bdefd475-040c-4123-9bff-ad1d4d014c46,2025-10-04 22:11:28.224+00,b145a2ea-c8e3-4e49-97b5-8082250d9791,848764d8-d7c3-4c82-9c68-faff38bcbc9e,journey,77,77,2025-10-04 22:11:28.224
be05c69e-9a58-4d15-812e-9770294b80d2,2025-10-22 21:45:42.301+00,dcf95cb1-fc75-4dbd-b523-c574f2c57deb,36d800a1-28e5-4773-a821-05424e9f722e,journey,85,85,2025-10-22 21:45:42.301
be31623f-08a4-4641-82b2-eee763cb75d0,2025-10-18 09:52:39.096+00,9d8b4ceb-ac19-422e-8e34-b68626a390f9,b50e0d58-5ac0-427a-a4de-4b387c1c05b1,summary,718,1110,2025-10-18 10:04:20.149
be414fcf-bedc-4330-91d4-229772e794e6,2025-10-21 23:58:54.135+00,8c747703-58b8-4d50-a85c-749acad2aa98,a3a943ba-0df0-4645-9019-a05abdd2b030,summary,1336,1337,2025-10-22 00:21:10.859
be8b82eb-50a8-4fac-b91b-64220e909a75,2025-10-22 21:40:58.843+00,dcf95cb1-fc75-4dbd-b523-c574f2c57deb,f7117c2e-bf2f-450d-be9d-728c40d6a826,journey,77,77,2025-10-22 21:40:58.843
be92ccea-f22d-43a3-810f-65c84c22138a,2025-10-04 22:08:36.372+00,3563eed6-e605-4cf0-82ff-2f73f2ed58be,fc504004-08f5-429a-9693-5b93a8f95015,summary,39,1269,2025-10-04 22:08:56.381
be9c6559-6a05-4029-91d9-4026ea3e19ee,2025-09-27 22:53:27.887+00,3bcbc50f-2a8f-40d0-b4b8-3779bd5d3c21,2b596717-2692-44b6-a768-5339499c4490,summary,0,0,2025-09-27 22:53:27.887
bf5643f4-9db7-44aa-a3a3-ba51fcb65e0f,2025-10-14 16:24:08.455+00,05792acd-f0e8-4675-ace8-6b3d4a4e4ba7,4e9f1799-8847-4fe5-9310-d01ffe5dd2c0,summary,19,1207,2025-10-14 16:24:08.455
bf90355b-a261-458e-8bcc-ddfc490a79d3,2025-09-28 13:57:52.981+00,c7382a26-0214-42ae-af9a-dfb3cc656da6,0d5a12fc-6a25-4d21-be10-c232b2f25b22,byte,143,143,2025-09-28 13:57:52.981
bfa99968-9db2-44fa-84af-6bf4a4911262,2025-10-02 22:35:17.239+00,f12c99fb-6125-4e8a-9a6b-2cb3da420e74,59218631-e747-444e-b35d-c74b250f3a55,byte,59,107,2025-10-02 22:35:57.487
c0212a78-2806-4d70-baa7-64cee9da3e68,2025-10-22 21:47:04.796+00,dcf95cb1-fc75-4dbd-b523-c574f2c57deb,5586ea5b-fa0a-459a-a2e8-75ae214efc02,journey,63,63,2025-10-22 21:47:04.796
c03c03f4-a668-47c5-acdf-c2722d26badc,2025-09-27 18:44:20.233+00,4983351d-faae-4252-90b2-521ebf21bbba,2d242a27-75b5-4952-97fa-b30437cef044,summary,0,0,2025-09-27 18:44:20.233
c0475a3f-d5b7-4d10-92f3-3bd76a6f8849,2025-10-04 07:34:54.433+00,a2cc3311-3823-4082-8c01-0635f4a0bd8c,b50e0d58-5ac0-427a-a4de-4b387c1c05b1,summary,600,1110,2025-10-04 07:44:49.592
c158745e-a44d-4efe-ab72-bca2c62afacc,2025-10-13 18:11:49.655706+00,c9324c15-0fbb-4e75-bdbb-3b5961ceff1f,70c7266c-832c-46c5-8173-9adf9570a5f4,journey,115,115,2025-10-13 18:11:49.655707
c1700ecd-ec5a-4726-af5a-d1c88421a011,2025-10-09 23:51:25.691+00,8b81f2d9-9eda-4a65-9e74-aec94dc17dd6,2e058380-90ad-412b-9887-52149e8bc2ae,byte,139,143,2025-10-09 23:53:25.964
c1cd28b5-a4a8-481a-8a68-f4828bf32701,2025-10-10 07:34:58.822+00,53f83cb1-cdb9-49b6-82cd-2a480c803d01,4e9f1799-8847-4fe5-9310-d01ffe5dd2c0,summary,1207,1207,2025-10-10 08:01:49.401
c1d321da-bace-4d17-925d-2fdb09b02039,2025-10-16 13:27:50.121+00,34324cb0-d4c6-46e0-9a81-9f03ee15f2d6,a32f2565-8c8a-431f-bf39-20ee0d837e67,byte,112,112,2025-10-16 13:27:50.121
c2035295-973e-4921-a7ab-675810897f58,2025-10-01 22:16:27.407+00,c977ed2f-819e-4ade-a099-cf79bcf4b373,2b596717-2692-44b6-a768-5339499c4490,summary,0,0,2025-10-01 22:16:27.407
c20743b4-4aa1-4e00-8d93-926ab3446105,2025-10-06 17:16:07.594+00,ba9eb0b8-d37b-4015-aeba-5c8b14411096,701daffb-6b59-4b3d-a957-27cc4ecf302a,summary,0,0,2025-10-06 18:01:58.55
c2450e0a-2437-41c8-9a87-8493a785ee2c,2025-10-04 18:44:33.029+00,253b1368-e5a5-4868-a729-1f49d12b4518,aec0c8f9-b75a-4edc-8e60-dd7b9e92bcea,summary,1021,1021,2025-10-04 19:01:15.772
c28d58be-a12b-44e7-927c-a3c91cb0bbf8,2025-10-07 14:45:07.478+00,3a286115-4983-4e39-aa25-e1c42add080c,2b596717-2692-44b6-a768-5339499c4490,summary,1059,1061,2025-10-07 15:02:27.069
c293609a-cf18-4f4c-ba6a-15cf3ef0f587,2025-10-09 11:58:22.36+00,d240e941-9cbe-40bd-b82c-0941ca811584,d2740fc2-7a70-45bc-9b0d-a9a517062b62,byte,139,142,2025-10-09 12:00:21.72
c2c46564-45b7-4bef-bc97-d82f35515474,2025-10-07 20:49:21.306+00,47176715-f473-4a8b-8d82-64745e25d605,b2678c2e-0855-4a7b-810c-6bb043a69d3d,byte,188,188,2025-10-07 20:49:21.306
c2d0f0ba-ed83-4fbf-a66a-0dc4c9524ab2,2025-10-21 23:22:59.642+00,8c747703-58b8-4d50-a85c-749acad2aa98,43a719d1-b700-44c8-8176-695050ce0287,summary,39,1287,2025-10-21 23:23:19.624
c2e72652-ffb1-40be-a5ae-c6605ee18710,2025-10-11 11:48:09.011+00,760cadea-700c-4ab4-9d4a-b80ba567c6e4,43a719d1-b700-44c8-8176-695050ce0287,summary,439,1287,2025-10-11 11:55:09.172
c30b537a-65bc-4d61-a1a9-b743ff7dbf6c,2025-10-09 11:18:08.827+00,53d3595f-b8dd-4cae-85bb-e6f24a5dacd7,43a719d1-b700-44c8-8176-695050ce0287,summary,86,1287,2025-10-09 11:19:08.939
c31e728d-abcc-4c88-85c4-c6a866273e06,2025-10-07 17:27:15.477+00,afadaed9-0fbc-4917-8ce1-05d290b62982,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,417,1186,2025-10-07 17:33:54.486
c327a3b6-037b-4d8c-b6fd-2185b20c3446,2025-09-27 23:47:16.973+00,acd509aa-b110-4d13-9f30-b42e28e325be,aec0c8f9-b75a-4edc-8e60-dd7b9e92bcea,summary,0,0,2025-09-27 23:47:16.973
c33c74d2-c483-44b3-b247-44760831c286,2025-10-23 11:10:08.368+00,d90115bf-3648-4832-85f1-94c2cb12a94f,43a719d1-b700-44c8-8176-695050ce0287,summary,279,1287,2025-10-23 11:14:28.349
c36a7e35-8af0-4781-bf48-240cd01dcc89,2025-10-15 15:05:14.386+00,f99b5c48-caa1-42d4-b37b-3f9cb7cca1ac,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,0,0,2025-10-15 16:33:37.189
c398a4d6-6496-4811-85bf-008d451693f6,2025-10-09 11:01:03.023+00,8907b2cc-0a73-4bab-a867-ea5c08419ee9,5cf2f9e3-3275-49f5-accc-ef43f6c584e3,summary,119,1389,2025-10-09 11:02:43.021
c39a977d-e319-41c0-8a61-8495dae28798,2025-10-06 18:32:33.993+00,59cf2089-ef6a-43b0-a3dd-526d868eda05,6d308ea0-2973-4ebf-95ff-bc723fcae745,journey,209,209,2025-10-06 18:32:33.993
c3ae1d6a-bf13-41a3-a417-51346a31f0e1,2025-10-02 11:50:24.969+00,e54cd5c3-76bc-4b95-bd58-f39de409d0cc,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,1179,1179,2025-10-02 11:50:24.969
c4271ad1-a9f8-4047-aca1-6c75ae41fe4f,2025-10-06 18:10:06.875+00,59cf2089-ef6a-43b0-a3dd-526d868eda05,9a9a27d6-6c8b-4906-ab3e-924289c43bdf,journey,187,187,2025-10-06 18:10:06.875
c477eda4-af88-4a0b-9b63-9247a8493573,2025-10-03 12:56:45.161+00,bc60c7e3-3c0a-429d-85fb-a9eea160f52e,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,1179,1179,2025-10-03 12:56:45.161
c4af1953-acf1-4d67-8e7e-9eb81b300bd4,2025-10-27 23:35:50.762+00,1facf653-9906-4690-9b69-bb61cb72cf22,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,1181,1186,2025-10-27 23:55:12.764
c56a3204-2143-4db6-926a-31316f892739,2025-10-15 14:25:29.36+00,196a150e-f77b-45a2-aab1-6ce8ea9060bf,43a719d1-b700-44c8-8176-695050ce0287,summary,1287,1287,2025-10-15 14:47:35.444
c59cc167-afb5-4cfa-bd4b-88796effe5dc,2025-10-02 19:48:39.248+00,c34131ce-8b1c-41c3-8a6d-eeca5865f693,2b596717-2692-44b6-a768-5339499c4490,summary,0,0,2025-10-02 19:48:39.248
c5c2cbd6-ec2b-4425-8e6a-ef59c3fce14b,2025-10-19 14:00:17.311+00,c1086d74-967f-4b51-bdf4-f31ee1072b1c,43a719d1-b700-44c8-8176-695050ce0287,summary,1287,1287,2025-10-19 14:39:23.375
c5fc984f-e59f-4da4-9eac-773da1ba11ed,2025-10-02 18:48:35.918+00,88a80c38-2e12-4dd6-9804-71cf02548cf9,b50e0d58-5ac0-427a-a4de-4b387c1c05b1,summary,1095,1095,2025-10-02 18:48:35.918
c602bbe7-4950-4586-9058-8982d1f0e2d9,2025-10-03 05:58:12.463+00,86faa717-4644-47fc-ace2-dc18aa4cbdc2,2b596717-2692-44b6-a768-5339499c4490,summary,1055,1061,2025-10-03 06:17:32.998
c63e9f25-3a7c-4f49-8785-22077501b83f,2025-10-23 07:41:43.437+00,78434173-8179-4366-94cf-d0b3b7ee4cdb,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,1186,1186,2025-10-23 08:28:42.211
c680f778-ce49-4020-81d6-10e9759b0bae,2025-09-29 20:06:46.515+00,011e0ec0-619b-469f-b014-9823810450fe,4e9f1799-8847-4fe5-9310-d01ffe5dd2c0,summary,0,0,2025-09-29 20:06:46.515
c69d11e8-0f1b-45c8-af41-9f28c20f0f09,2025-10-07 23:19:24.053+00,e77f3488-b0e3-4aa1-9e95-73383828c9ab,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,19,1186,2025-10-07 23:19:24.053
c7003c5f-16b1-4fed-9b40-00836f74a310,2025-10-09 10:26:25.465+00,b457d7eb-b976-4d09-9d21-e70bac5e6c86,ffef9923-95a8-41e3-859c-61e2f3c6c441,byte,134,135,2025-10-09 10:59:30.756
c7f8b2ad-9162-4ad6-9bc6-ddb850ec86da,2025-10-23 06:36:56.862+00,2f2af87b-1a51-4ae9-885c-39765dce0af8,3bf7254b-f2c6-4d5d-854f-67bc3c6bcca7,summary,0,0,2025-10-23 07:05:01.424
c805d2fa-b8cd-47e0-9206-c0b12cd11934,2025-10-02 09:20:18.402+00,0b514ac3-de5b-4c48-afcf-f7c4bf4020e5,43a719d1-b700-44c8-8176-695050ce0287,summary,0,0,2025-10-02 09:20:18.402
c83582b6-0fa3-4115-97bb-735d6d432e0b,2025-09-28 15:14:50.973+00,3dd5a388-a889-49d6-945c-8e4018e03122,2b596717-2692-44b6-a768-5339499c4490,summary,0,0,2025-09-28 15:14:50.973
c894ad49-376d-4209-a0c5-3c52519aa752,2025-10-03 05:29:30.397+00,b4349db4-cb5c-4dde-89b7-12973cb2e42d,43a719d1-b700-44c8-8176-695050ce0287,summary,1287,1287,2025-10-03 05:50:38.302
c9172326-a310-433b-9d49-4430c4965542,2025-09-28 10:57:08.119+00,3e6f0cba-c01e-4eca-b37b-5aad9a3d89c7,43a719d1-b700-44c8-8176-695050ce0287,summary,0,0,2025-09-28 10:57:08.119
c926ebdb-05b6-4d12-af9a-1bfbff00ccfe,2025-10-12 18:57:41.91+00,b4acf977-25d5-4dff-b1ae-b2d7bf5f388a,aec0c8f9-b75a-4edc-8e60-dd7b9e92bcea,summary,39,1021,2025-10-12 18:58:01.952
c9320749-85a2-45bb-983d-6ad2e34c1cb7,2025-10-02 21:54:52.464+00,044bbb1c-90e7-4f77-97a7-720dc2dcb955,b8c04b2d-4a4d-44d8-907b-ff53044e55d2,journey,156,156,2025-10-02 21:54:52.464
c960a9f8-f34f-497f-b5f5-e4b956441944,2025-10-18 17:23:55.785+00,7078379e-b375-4960-81c6-97142ce3b76c,b2678c2e-0855-4a7b-810c-6bb043a69d3d,byte,188,188,2025-10-18 17:23:55.785
c97bb459-fe8d-4d43-9388-c9b605fad79d,2025-10-04 12:09:40.151+00,f968dc8d-b41e-4898-b840-9d116423b0c3,59218631-e747-444e-b35d-c74b250f3a55,byte,107,107,2025-10-04 12:11:13.339
c9c2cb9e-59d9-4071-ae51-457cb4d1fd28,2025-10-04 11:58:58.221+00,4d2d3bc4-8b3e-4a4d-a37b-a494d41b3cfc,77f3e47f-acf5-4934-b421-d21a394d90d7,byte,62,125,2025-10-04 11:59:38.006
c9e0e310-10e6-40ec-9c8c-28540d170c0b,2025-10-11 07:45:52.794+00,494578f6-d4af-476b-8f1f-e31d8e04563b,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,487,1186,2025-10-11 07:56:02.491
ca5ee45a-c717-4206-9bf2-3e408448cd02,2025-10-19 15:29:13.155+00,5a428934-0c91-4244-b853-67c17d62c72d,e3d7dfe2-ad6c-4b4c-a501-986c05dd9ad3,summary,0,0,2025-10-19 15:50:29.815
caa3c150-1937-469d-a79d-fbb274d2cc44,2025-10-03 12:20:23.594+00,d36afa78-6e08-4820-9d2a-10ea6c929bb1,2b596717-2692-44b6-a768-5339499c4490,summary,36,1061,2025-10-03 12:20:23.594
caf1f024-6ccf-44cf-9d96-321b3e4e45a3,2025-09-28 06:18:25.815+00,b70ccf74-5d10-4b56-a439-52d10b2b19ea,ffef9923-95a8-41e3-859c-61e2f3c6c441,byte,135,135,2025-09-28 06:18:25.815
cb15c205-643e-4f02-a139-841ca01e0c1b,2025-10-12 10:20:06.209+00,16174339-d5e4-44e2-9abd-9c0072f98d8a,77f3e47f-acf5-4934-b421-d21a394d90d7,byte,124,125,2025-10-12 10:21:51.129
cb2dd5d4-e268-4c02-8975-24360e7509ef,2025-10-11 06:57:17.143+00,d51ba89f-6332-4327-81cd-4e9045fa15ee,a3a943ba-0df0-4645-9019-a05abdd2b030,summary,339,1337,2025-10-11 07:02:37.444
cb3749b0-704f-4b6e-96a4-1efb5d4d75f8,2025-10-04 08:34:18.2+00,7e0cc7d1-8bf8-41fe-ba32-ac4f2d470e9a,43a719d1-b700-44c8-8176-695050ce0287,summary,1269,1269,2025-10-04 08:34:18.2
cb7fcaab-ee21-44ef-aaae-d1a13c46f678,2025-10-02 18:46:33.72+00,88a80c38-2e12-4dd6-9804-71cf02548cf9,2b596717-2692-44b6-a768-5339499c4490,summary,1061,1061,2025-10-02 18:46:33.72
cbba3233-9379-4faa-be5a-a15cf7078963,2025-10-02 22:32:00.687+00,f12c99fb-6125-4e8a-9a6b-2cb3da420e74,e3d7dfe2-ad6c-4b4c-a501-986c05dd9ad3,summary,79,1250,2025-10-02 22:33:00.889
cbdd23af-68cc-46e4-a472-14373c70942a,2025-10-16 17:46:53.264+00,9a944fd7-8f14-4311-8e23-bd4535edb783,aec0c8f9-b75a-4edc-8e60-dd7b9e92bcea,summary,0,0,2025-10-16 18:15:01.895
cbf84af4-bb28-4fca-bf56-4372a1b9c9c6,2025-10-03 11:24:58.608+00,00912375-28ea-422f-b0e2-dfa87cc2ef6d,b8c04b2d-4a4d-44d8-907b-ff53044e55d2,journey,156,156,2025-10-03 11:24:58.608
ccaac689-9b99-4574-853f-5874bd22c50f,2025-10-09 09:47:40.546+00,b5b7f47a-8898-4e94-9c1f-f8e41a911506,6e6d17b0-2505-4d65-8361-7ffbfa80bec3,journey,152,152,2025-10-09 09:47:40.546
ccadeffc-29b9-4378-8148-88e153ee4938,2025-10-06 01:58:09.163+00,2efa06ef-b135-4d6c-8410-b1cf129c1a48,77f3e47f-acf5-4934-b421-d21a394d90d7,byte,125,125,2025-10-06 02:00:07.983
ccdef43e-2011-4f18-bd53-81731dfd944b,2025-10-23 20:43:59.777+00,50a6a4b4-d961-4a17-baa3-e4052fc404a2,2610c709-8108-4e18-aca5-a71b6e8e9fc3,summary,1199,1199,2025-10-23 21:03:39.819
cd022e51-bca3-42a7-80c4-ab44ea0c9d00,2025-09-30 06:56:22.425+00,23754c63-f983-4850-9a50-e2fa245a0e00,82e618fa-a346-4b6c-9c72-f42236d97f38,byte,168,168,2025-09-30 06:56:22.425
cd0bf682-1ffd-416f-86b0-f224f24c207b,2025-10-02 16:08:37.635+00,3563eed6-e605-4cf0-82ff-2f73f2ed58be,b8c04b2d-4a4d-44d8-907b-ff53044e55d2,journey,156,156,2025-10-02 16:08:37.635
cd0ff6dc-cec6-41c1-9a70-3c59100f0ffe,2025-10-01 12:15:13.332+00,2c755f47-680a-4620-8e10-f5a8017c1e01,43a719d1-b700-44c8-8176-695050ce0287,summary,0,0,2025-10-01 12:15:13.332
cd24e5a1-c6b0-4ed1-9a5f-f3e41833f197,2025-09-27 23:11:37.434+00,011e0ec0-619b-469f-b014-9823810450fe,77f3e47f-acf5-4934-b421-d21a394d90d7,byte,125,125,2025-09-27 23:11:37.434
cd36b52c-5f4b-482a-948b-2d5433d177ba,2025-10-01 09:21:02.844+00,62223902-ca0d-481a-87a1-14396e557424,5fda1d3b-89a4-4f4c-a046-dd751289ff5f,byte,115,115,2025-10-01 09:21:02.844
cd43ca9c-9398-4dee-b983-a27e66f80086,2025-10-29 10:42:23.64+00,8c747703-58b8-4d50-a85c-749acad2aa98,2d242a27-75b5-4952-97fa-b30437cef044,summary,209,851,2025-10-29 10:45:20.714
cd590832-8777-45b5-bd83-b423457d99be,2025-10-08 19:42:58.105+00,fd84d4f9-2557-4aa2-bb96-c4b775b85a23,701daffb-6b59-4b3d-a957-27cc4ecf302a,summary,243,1073,2025-10-08 19:46:41.306
cd883047-1869-4b12-a9fc-1099b67a5123,2025-10-24 07:05:04.791+00,8c747703-58b8-4d50-a85c-749acad2aa98,dec65b67-7026-4455-9b5f-b98fcf6d25c6,summary,737,738,2025-10-24 07:17:01.796
ce4f1e91-32e7-43ac-bb9c-5f4ea47eade3,2025-10-21 10:37:04.076+00,3dd5a388-a889-49d6-945c-8e4018e03122,2e058380-90ad-412b-9887-52149e8bc2ae,byte,143,143,2025-10-21 10:39:22.874
ce6946b4-79e2-4d2b-9160-1b5e6f51195c,2025-09-30 13:13:28.329+00,c057c783-715d-4f25-b552-de620e5ea1b8,43a719d1-b700-44c8-8176-695050ce0287,summary,0,0,2025-09-30 13:13:28.329
ceba50f3-bfc1-40ae-bbae-30ff6c415e64,2025-10-16 13:31:52.264+00,7e62eb39-5545-4ee8-b033-b31ca0c2bb97,16d1baef-8193-4e05-a831-6e389afc66d4,summary,1244,1247,2025-10-16 13:31:52.475
ced361e7-42b7-42a8-9609-8cfcf203499d,2025-09-30 06:56:28.715+00,23754c63-f983-4850-9a50-e2fa245a0e00,82e618fa-a346-4b6c-9c72-f42236d97f38,byte,168,168,2025-09-30 06:56:28.715
cee93ee3-17f6-4e87-817d-5dc303622d2c,2025-10-07 08:34:52.157+00,6c26c45b-96e0-44a0-83ee-b2fccf681bbd,43a719d1-b700-44c8-8176-695050ce0287,summary,0,0,2025-10-25 13:41:06.087
cf54e8bf-1683-4bff-ae46-76e7d713f809,2025-10-18 08:12:06.092+00,f6d4dadc-a56a-4dc7-8df0-86ad6ee02701,2610c709-8108-4e18-aca5-a71b6e8e9fc3,summary,1194,1199,2025-10-18 08:31:48.509
cfa90b30-30ae-4575-acfe-8f9098598e04,2025-10-03 06:05:27.968+00,955f3693-1837-4319-a3ef-c9cc4c569452,b2678c2e-0855-4a7b-810c-6bb043a69d3d,byte,19,188,2025-10-03 06:05:27.968
cfaabbad-b29a-4baf-8ce0-d2fd7fd2f2a6,2025-09-28 16:54:49.927+00,196e409c-a563-4963-b26c-e2b6e9a954cd,4e9f1799-8847-4fe5-9310-d01ffe5dd2c0,summary,0,0,2025-09-28 16:54:49.927
d034d05a-fdac-4476-b9aa-379060ce81c4,2025-10-02 17:21:02.67+00,14fd93c1-f2d9-42aa-9b1e-c26f4ce3f360,f61cd80f-91b8-4a48-af4c-195a37ac1e28,summary,1458,1458,2025-10-02 18:50:04.658
d051de20-25e0-4154-a189-24ca39f79a2e,2025-10-22 11:11:31.547+00,78434173-8179-4366-94cf-d0b3b7ee4cdb,7ea24f8e-ccaf-4881-9231-b0c9597ad808,summary,1357,1357,2025-10-22 11:33:49.969
